elapsed_time_seconds,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,value_1
1626,-0.496965288,-0.114827982,1.69514763,18.0312908
1664,-0.804565913,-0.388406832,1.69514763,20.84462691
1770,-0.804565913,-0.388406832,1.69514763,12.10566159
1802,-0.804565913,-0.388406832,1.69514763,12.89794107
1820,-0.804565913,-0.388406832,1.69514763,8.269313379
1851,-0.804565913,-0.388406832,1.69514763,12.66176707
1884,-0.804565913,-0.388406832,1.69514763,15.23799115
1902,-0.804565913,-0.388406832,1.69514763,10.15902628
2042,-1.071153121,-0.625508502,1.69514763,13.32650117
2060,-1.304416928,-0.832972463,1.69514763,16.34618178
2080,-1.144333923,-0.597614187,1.69514763,18.63491798
2099,-1.002037919,-0.388406832,1.69514763,21.92152217
2144,-1.002037919,-0.388406832,1.69514763,10.83479891
2162,-1.002037919,-0.388406832,1.69514763,6.144704589
2189,-1.002037919,-0.388406832,1.69514763,5.463844077
2220,-1.002037919,-0.388406832,1.69514763,6.047484181
2241,-1.002037919,-0.388406832,1.69514763,7.366801735
2281,-1.002037919,-0.388406832,1.69514763,8.541143759
2331,-1.002037919,-0.388406832,1.82528658,12.68530907
2365,-1.002037919,-0.388406832,1.922890792,15.27226075
2399,-1.20210824,-0.575592361,1.922890792,20.84466996
2419,-1.38217153,-0.744059337,1.922890792,22.52551747
2511,-1.38217153,-0.744059337,1.922890792,10.1282922
2527,-1.38217153,-0.744059337,1.922890792,8.091904894
2551,-1.38217153,-0.744059337,1.922890792,5.846525901
2567,-1.38217153,-0.744059337,1.922890792,2.036736916
2608,-1.38217153,-0.744059337,1.391490079,12.24281287
2653,-1.248877926,-0.557765167,1.391490079,12.44399833
2690,-1.127701922,-0.711727291,1.391490079,13.32477287
2718,-1.127701922,-0.711727291,1.512953099,9.782126976
2754,-1.287513753,-0.852301403,1.512953099,14.78235314
2775,-1.287513753,-0.852301403,1.612331934,14.38436068
2880,-1.287513753,-0.852301403,1.612331934,9.83839382
2920,-1.287513753,-0.852301403,1.612331934,13.24612331
2956,-1.287513753,-0.852301403,1.612331934,7.791778796
2999,-1.287513753,-0.852301403,1.612331934,12.82050315
3036,-1.287513753,-0.852301403,1.612331934,14.50826486
3142,-1.287513753,-0.852301403,1.239661304,10.51850453
3182,-1.434007932,-0.981161006,1.239661304,11.65309846
3206,-1.319967848,-0.815189837,1.239661304,13.50295342
3235,-1.453945009,-0.935564531,1.239661304,17.61282117
3262,-1.453945009,-0.935564531,1.344773533,17.93990745
3394,-1.453945009,-0.935564531,1.344773533,9.954626477
3420,-1.453945009,-0.935564531,1.344773533,11.28586822
3450,-1.453945009,-0.935564531,1.344773533,9.833754342
3502,-1.453945009,-0.935564531,1.344773533,8.844202138
3524,-1.453945009,-0.935564531,1.344773533,6.115049124
3585,-1.577997936,-1.047022581,1.344773533,14.94906493
3618,-1.471033933,-0.896481839,1.344773533,16.92678204
3651,-1.471033933,-0.896481839,1.044452878,18.17178734
3709,-1.471033933,-0.896481839,1.148564039,13.45827077
3790,-1.585942212,-1.001600806,1.148564039,15.62050399
4019,-1.585942212,-1.001600806,1.148564039,9.131624218
4069,-1.585942212,-1.001600806,1.148564039,13.9048334
4091,-1.585942212,-1.001600806,1.148564039,8.211029344
4135,-1.585942212,-1.001600806,1.148564039,9.13723191
4162,-1.585942212,-1.001600806,1.148564039,5.627379537
4238,-1.485844333,-0.862610171,1.148564039,12.44097415
4286,-1.59286142,-0.962039904,1.148564039,16.72198165
4306,-1.498803434,-0.832972463,1.148564039,18.33796812
4331,-1.410445931,-0.711727291,1.148564039,21.8991639
4367,-1.410445931,-0.711727291,1.148564039,10.38454716
4383,-1.410445931,-0.711727291,1.148564039,7.080236824
4418,-1.410445931,-0.711727291,1.148564039,8.679020196
4461,-1.410445931,-0.711727291,1.148564039,6.217278996
4511,-1.410445931,-0.711727291,1.148564039,10.87570178
4560,-1.410445931,-0.711727291,1.148564039,9.845923717
4666,-1.510237934,-0.806821543,1.148564039,14.65555459
4688,-1.510237934,-0.806821543,1.239661304,14.16090956
4706,-1.426602731,-0.693251836,1.239661304,19.83725108
4730,-1.347613929,-0.585991557,1.239661304,21.51468552
4756,-1.347613929,-0.585991557,1.239661304,8.110116127
4788,-1.347613929,-0.585991557,1.239661304,12.19916862
4871,-1.347613929,-0.585991557,1.239661304,9.088667682
4926,-1.347613929,-0.585991557,1.239661304,14.08857926
4993,-1.347613929,-0.585991557,1.239661304,15.22984933
5036,-1.347613929,-0.585991557,1.239661304,12.52872754
5159,-1.347613929,-0.585991557,0.998521484,12.50561347
5196,-1.347613929,-0.585991557,1.087832529,9.429540269
5237,-1.272894792,-0.48452913,1.087832529,13.42293805
5261,-1.20210824,-0.388406832,1.087832529,18.5835348
5292,-1.20210824,-0.388406832,1.16774241,19.36450587
5379,-1.20210824,-0.388406832,1.16774241,10.84008323
5413,-1.20210824,-0.388406832,1.16774241,13.38072152
5448,-1.20210824,-0.388406832,1.16774241,14.70617294
5512,-1.20210824,-0.388406832,1.16774241,10.04534187
5573,-1.20210824,-0.388406832,1.16774241,12.67175093
5702,-1.20210824,-0.388406832,1.239661304,12.01337712
5740,-1.20210824,-0.388406832,1.304730779,12.82223165
5799,-1.134951769,-0.297213882,1.304730779,20.72618267
5837,-1.134951769,-0.297213882,1.11543776,19.23690437
5874,-1.071153121,-0.210580579,1.11543776,15.53827219
0,-4.803374034,-3.94493188,-2.859715628,11.04061449
41,-4.803374034,-3.94493188,-2.859715628,9.666487788
69,-4.803374034,-3.94493188,-2.859715628,7.939462005
89,-4.803374034,-3.94493188,-2.859715628,8.018267114
162,-4.803374034,-3.94493188,-2.859715628,17.51947447
190,1.416994155,3.168118217,-2.859715628,20.15556164
229,1.416994155,3.168118217,-2.859715628,22.58703608
253,1.416994155,3.168118217,-0.126797673,23.01128755
297,1.416994155,3.168118217,-0.126797673,11.31052085
329,1.416994155,3.168118217,-0.126797673,10.19813615
359,1.416994155,3.168118217,-0.126797673,6.660657253
390,1.416994155,3.168118217,-0.126797673,7.387659893
504,1.416994155,3.168118217,-1.037770325,14.80724576
571,1.416994155,3.168118217,-1.037770325,11.37588896
603,1.416994155,3.168118217,-1.037770325,13.61907588
625,1.416994155,3.168118217,-1.493256651,16.11167808
675,1.416994155,3.168118217,-1.493256651,14.63679461
723,1.416994155,3.168118217,-1.493256651,15.75821849
750,1.416994155,3.168118217,-1.766548446,19.6886544
811,0.528370128,2.151968203,-1.766548446,14.88968233
832,0.528370128,2.151968203,-1.037770325,17.6379538
881,0.528370128,2.151968203,-1.037770325,9.577819851
900,0.528370128,2.151968203,-1.037770325,7.239067438
917,0.528370128,2.151968203,-1.037770325,7.633203262
947,0.528370128,2.151968203,-1.037770325,5.789191632
1048,0.639448131,1.389855693,-1.037770325,14.47014694
1065,0.725842134,1.587440417,-1.037770325,12.64281815
1082,0.172920517,1.034203188,-1.037770325,15.46968008
1123,0.172920517,1.034203188,-1.298048225,9.858276282
1185,0.28601812,1.228195463,-1.298048225,8.75585981
1219,0.28601812,1.228195463,-0.810027162,11.40947643
1271,0.380266123,1.389855693,-0.810027162,16.95226732
1332,0.460014433,1.526645117,-0.810027162,14.32389543
1360,0.528370128,1.643893196,-0.810027162,17.95671911
1396,0.528370128,1.643893196,-0.810027162,9.238049607
1417,0.528370128,1.643893196,-0.810027162,8.38892865
1441,0.528370128,1.643893196,-0.810027162,10.66048161
1458,0.528370128,1.643893196,-0.810027162,7.420069878
1482,0.528370128,1.643893196,-0.810027162,9.119876121
1505,0.528370128,1.643893196,-0.810027162,5.740004082
1546,0.528370128,1.643893196,-0.810027162,9.712496852
1569,0.528370128,1.643893196,-0.810027162,11.80435852
1692,0.528370128,1.643893196,-1.037770325,14.2001018
1727,0.587611729,1.745508197,-1.037770325,12.0809808
1753,0.587611729,1.745508197,-1.219964855,14.72692028
1789,0.639448131,1.834421324,-1.219964855,11.96003637
1826,0.685186132,1.912874082,-1.219964855,14.03025622
1856,0.725842134,1.587440417,-1.219964855,15.86250262
1897,0.725842134,1.587440417,-0.872138934,15.78804757
1938,0.725842134,1.587440417,-0.582283999,16.00746309
1989,0.725842134,1.587440417,-0.582283999,8.962108583
2017,0.725842134,1.587440417,-0.582283999,11.46028065
2038,0.725842134,1.587440417,-0.582283999,15.3800184
2082,0.725842134,1.587440417,-0.582283999,15.95685062
2239,0.762218556,1.670633986,-0.582283999,12.97447316
2280,0.794957336,1.389855693,-0.582283999,16.8155723
2303,0.824578137,1.135818189,-0.582283999,14.61019225
2329,0.824578137,1.135818189,-0.337022131,12.88607216
2369,0.851506137,1.228195463,-0.337022131,16.44827782
2430,0.605641782,1.003276883,-0.337022131,16.5130078
2474,0.605641782,1.003276883,-0.337022131,10.56644868
2495,0.605641782,1.003276883,-0.337022131,6.175851931
2532,0.605641782,1.003276883,-0.337022131,6.606036477
2559,0.605641782,1.003276883,-0.337022131,5.346026907
2615,0.605641782,1.003276883,-0.517214524,12.97407036
2648,0.605641782,1.003276883,-0.673381264,11.5736929
2724,0.639448131,1.093478605,-0.673381264,8.576271612
2772,0.670549972,0.891942186,-0.673381264,10.42793969
2903,0.670549972,0.891942186,-0.673381264,7.855554995
2921,0.670549972,0.891942186,-0.673381264,7.641147082
2940,0.670549972,0.891942186,-0.673381264,3.410438222
2972,0.670549972,0.891942186,-0.673381264,4.698360295
2990,0.670549972,0.891942186,-0.673381264,4.646804859
3014,0.460014433,0.705908568,-0.673381264,11.95156935
3054,0.495458127,0.797101518,-0.673381264,12.11775471
3104,0.528370128,0.881780686,-0.673381264,15.57980092
3121,0.344516881,0.715342321,-0.673381264,16.64144605
3216,0.344516881,0.715342321,-0.673381264,9.227514798
3243,0.344516881,0.715342321,-0.673381264,10.8801279
3268,0.344516881,0.715342321,-0.673381264,14.12134509
3308,0.344516881,0.715342321,-0.673381264,16.59147112
3342,0.344516881,0.715342321,-0.673381264,12.03357302
3360,0.344516881,0.715342321,-0.673381264,7.821824765
3400,0.344516881,0.715342321,-0.673381264,8.804895568
3425,0.344516881,0.715342321,-0.673381264,12.57508553
3480,0.344516881,0.715342321,-0.673381264,8.211732157
3520,0.344516881,0.715342321,-0.673381264,12.94413724
3562,0.344516881,0.715342321,-0.673381264,9.068822593
3587,0.344516881,0.715342321,-0.673381264,5.061619627
3635,0.344516881,0.715342321,-0.673381264,9.034589141
3663,0.344516881,0.715342321,-0.673381264,13.40016367
3701,0.344516881,0.715342321,-0.673381264,8.249869943
3729,0.344516881,0.715342321,-0.673381264,10.68887525
3781,0.172920517,0.559999848,-0.673381264,12.20716936
3799,0.213051925,0.644132699,-0.673381264,14.977023
3815,0.250675119,0.50072443,-0.673381264,19.11803691
3846,0.250675119,0.50072443,-0.810027162,16.67326774
3919,0.250675119,0.50072443,-0.930597072,12.0102241
4048,0.250675119,0.50072443,-0.930597072,8.568884739
4076,0.250675119,0.50072443,-0.930597072,7.165486207
4093,0.250675119,0.50072443,-0.930597072,6.118842231
4112,0.250675119,0.50072443,-0.930597072,2.382708018
4162,0.28601812,0.581554545,-0.930597072,12.28429158
4184,0.28601812,0.581554545,-0.734112774,14.63127144
4208,0.319282121,0.657629947,-0.734112774,19.23855961
4226,0.319282121,0.657629947,-0.558311035,20.63180403
4327,0.319282121,0.657629947,-0.558311035,9.974951603
4352,0.319282121,0.657629947,-0.558311035,6.840934921
4395,0.319282121,0.657629947,-0.558311035,4.574676091
4420,0.319282121,0.657629947,-0.558311035,2.301704692
4670,0.172920517,0.526128181,-0.558311035,11.32055274
4689,0.207478118,0.599516793,-0.558311035,15.64508509
4712,0.240167741,0.668938453,-0.558311035,18.79171034
4771,0.271136857,0.734706342,-0.558311035,17.01872742
4824,0.271136857,0.734706342,-0.558311035,8.803732154
6552,0.271136857,0.734706342,-0.558311035,7.145350789
6573,0.271136857,0.734706342,-0.558311035,4.252601531
6619,0.271136857,0.734706342,-0.558311035,7.975655856
6648,0.271136857,0.734706342,-0.558311035,5.57438637
6680,0.271136857,0.734706342,-0.673381264,12.98163152
6707,0.300517813,0.614715618,-0.673381264,11.1648447
6727,0.172920517,0.50072443,-0.673381264,7.685484693
6748,0.203263776,0.565782815,-0.673381264,11.17617795
6774,0.203263776,0.565782815,-0.777492424,14.91353944
6812,0.232162119,0.458384847,-0.777492424,11.66703318
6922,0.232162119,0.458384847,-0.777492424,8.532758062
6949,0.232162119,0.458384847,-0.777492424,8.140824435
6975,0.232162119,0.458384847,-0.777492424,4.91890899
6993,0.232162119,0.458384847,-0.777492424,2.18409141
7018,0.232162119,0.458384847,-0.777492424,5.454975596
7042,0.259716352,0.521401902,-0.777492424,14.09036852
7075,0.144646116,0.419894316,-0.777492424,15.05630561
7090,0.144646116,0.419894316,-0.623691847,19.34437133
7111,0.144646116,0.419894316,-0.483265233,22.02453304
7220,0.144646116,0.419894316,-0.483265233,7.653869026
7250,0.144646116,0.419894316,-0.483265233,9.683667383
7277,0.144646116,0.419894316,-0.483265233,14.98891083
7299,0.144646116,0.419894316,-0.483265233,9.316208364
7356,0.144646116,0.419894316,-0.483265233,7.946576016
7412,0.144646116,0.419894316,-0.483265233,6.091224281
7464,0.144646116,0.419894316,-0.483265233,10.14671197
7485,0.144646116,0.419894316,-0.483265233,5.969884381
7544,0.144646116,0.419894316,-0.354540836,13.28933989
7571,0.172920517,0.480965958,-0.354540836,16.01755003
7587,0.172920517,0.480965958,-0.454747828,16.94841627
7622,0.172920517,0.480965958,-0.337022131,16.92204766
7648,0.064740201,0.384750788,-0.337022131,17.86810858
7745,0.064740201,0.384750788,-0.337022131,10.86006121
7792,0.064740201,0.384750788,-0.337022131,8.124165665
7820,0.064740201,0.384750788,-0.337022131,5.121680657
7860,0.064740201,0.384750788,-0.337022131,7.747740983
7900,0.064740201,0.384750788,-0.337022131,6.803882413
7926,0.064740201,0.384750788,-0.337022131,9.330832795
7960,0.064740201,0.384750788,-0.337022131,10.77674903
8010,0.064740201,0.384750788,-0.337022131,6.230065261
8062,0.064740201,0.384750788,-0.337022131,8.943348086
8109,0.064740201,0.384750788,-0.337022131,3.939444052
8188,0.064740201,0.384750788,-0.337022131,9.877476429
8234,0.064740201,0.384750788,-0.337022131,5.275479841
8282,0.093511561,0.29262988,-0.337022131,15.30794781
8298,0.121084115,0.352535887,-0.337022131,10.42035142
8314,0.147531259,0.409996751,-0.337022131,14.26270532
8337,0.172920517,0.46515918,-0.337022131,16.43825535
8349,0.197314118,0.378686806,-0.337022131,18.56716391
8367,0.220769503,0.295540293,-0.337022131,14.17479343
8400,0.243339779,0.215531384,-0.337022131,13.1961061
8419,0.149882116,0.138485768,-0.337022131,10.59415457
8444,0.172920517,0.064241811,-0.337022131,11.22869795
8464,0.084058114,-0.007350576,-0.337022131,9.245680086
8718,0.084058114,-0.007350576,-0.337022131,8.015042591
8736,0.084058114,-0.007350576,-0.337022131,10.67896798
8774,0.084058114,-0.007350576,-0.337022131,13.84223615
8814,0.084058114,-0.007350576,-0.337022131,12.45288218
8842,0.084058114,-0.007350576,-0.337022131,13.75427068
8884,0.084058114,-0.007350576,-0.337022131,9.200205109
8924,0.084058114,-0.007350576,-0.337022131,8.085751048
8966,0.084058114,-0.007350576,-0.337022131,13.62294393
9038,0.107442957,0.048359402,-0.337022131,13.05560469
9056,0.022773699,-0.020490447,-0.337022131,15.42918398
9080,-0.059025416,-0.087006404,-0.337022131,18.87974517
9098,-0.059025416,-0.087006404,-0.228016857,18.20070963
9144,-0.059025416,-0.087006404,-0.228016857,9.488476568
9196,-0.059025416,-0.087006404,-0.228016857,11.09082408
9219,-0.059025416,-0.087006404,-0.228016857,9.260238471
9253,-0.059025416,-0.087006404,-0.228016857,6.429353228
9285,-0.059025416,-0.087006404,-0.228016857,5.212087009
9308,-0.059025416,-0.087006404,-0.228016857,6.451832585
9429,-0.034425089,-0.032754327,-0.228016857,13.12989442
9448,-0.034425089,-0.032754327,-0.322006099,15.29618089
9505,-0.010631331,0.019718994,-0.322006099,12.14806606
9542,0.012394886,0.070499626,-0.322006099,15.90917802
9557,0.034690113,0.006762618,-0.322006099,18.40854367
9594,0.056288613,0.056158799,-0.322006099,13.64185828
9629,0.056288613,0.056158799,-0.322006099,9.944596288
9651,0.056288613,0.056158799,-0.322006099,11.84390456
9675,0.056288613,0.056158799,-0.322006099,16.02658215
9717,0.056288613,0.056158799,-0.322006099,10.24208283
9756,0.056288613,0.056158799,-0.322006099,8.605234474
9816,0.056288613,0.056158799,-0.322006099,12.05118353
9860,0.056288613,0.056158799,-0.322006099,9.380830918
9879,0.056288613,0.056158799,-0.322006099,7.454273342
9984,0.077222545,-0.005396442,-0.322006099,12.46871037
10005,0.003274112,-0.065086373,-0.322006099,10.31112251
10027,-0.068466905,-0.122994515,-0.322006099,14.37061959
10047,-0.068466905,-0.122994515,-0.221036224,13.10972957
10087,-0.04662189,-0.074595798,-0.221036224,17.49695842
10185,-0.04662189,-0.074595798,-0.221036224,7.844935742
10201,-0.04662189,-0.074595798,-0.221036224,5.387830775
10228,-0.04662189,-0.074595798,-0.221036224,8.173449863
10263,-0.04662189,-0.074595798,-0.221036224,7.281992041
10281,-0.04662189,-0.074595798,-0.221036224,7.986144453
10391,-0.025410063,-0.027599943,-0.221036224,13.32941626
10419,-0.025410063,-0.027599943,-0.126797673,15.73533148
10460,-0.025410063,-0.027599943,-0.214956317,18.19102211
10499,-0.004804288,0.018053174,-0.214956317,15.03769739
10588,-0.004804288,0.018053174,-0.126797673,15.87568312
10651,-0.004804288,0.018053174,-0.126797673,9.332748359
10668,-0.004804288,0.018053174,-0.126797673,6.285051852
10696,-0.004804288,0.018053174,-0.126797673,10.11144292
10725,-0.004804288,0.018053174,-0.126797673,6.998305608
10749,-0.004804288,0.018053174,-0.126797673,5.847170783
10774,-0.004804288,0.018053174,-0.126797673,6.894043183
10887,0.015221042,-0.037763517,-0.126797673,10.76531567
10919,-0.05170389,-0.092029744,-0.126797673,10.95695515
10997,-0.031584739,-0.144809226,-0.126797673,11.8081074
11018,-0.012009348,-0.100039936,-0.126797673,9.970561259
11060,-0.075894211,-0.151305162,-0.126797673,12.96088748
11085,-0.056250943,-0.201221303,-0.126797673,15.95732006
11123,-0.037117889,-0.157463647,-0.126797673,10.52443226
11154,-0.018475427,-0.114827982,-0.126797673,11.11790304
11197,-0.018475427,-0.114827982,-0.043981978,17.55826025
11507,-0.018475427,-0.114827982,-0.043981978,9.684611643
11538,-0.018475427,-0.114827982,-0.043981978,8.162060167
11564,-0.018475427,-0.114827982,-0.043981978,5.244046812
11585,-0.018475427,-0.114827982,-0.043981978,7.556875512
11610,-0.018475427,-0.114827982,-0.043981978,4.508341291
11679,-0.018475427,-0.114827982,-0.126797673,13.51786321
11717,-0.079043764,-0.16331031,-0.126797673,10.46049216
11746,-0.06034329,-0.121667453,-0.126797673,14.1643718
11769,-0.042104556,-0.168868248,-0.126797673,16.69405034
11809,-0.042104556,-0.168868248,-0.048714303,13.76158572
11868,-0.02431067,-0.214917805,-0.048714303,15.33983558
11911,-0.006945551,-0.174158335,-0.048714303,13.66140905
11943,0.010006112,-0.219048496,-0.048714303,16.35112385
11985,0.010006112,-0.219048496,-0.126797673,12.50925696
12038,0.010006112,-0.219048496,-0.200660321,10.99642215
12083,0.010006112,-0.219048496,-0.126797673,12.5395939
12143,-0.04662189,-0.262882418,-0.126797673,16.41947707
